# l species scattering_weight beta_l
81 utls_sulfate     2.094333838e-02 -2.429968119e-14
82 utls_sulfate     2.094333838e-02 -2.744224119e-14
83 utls_sulfate     2.094333838e-02 -3.644773285e-14
84 utls_sulfate     2.094333838e-02 -3.715907790e-14
85 utls_sulfate     2.094333838e-02 -3.392793858e-14
86 utls_sulfate     2.094333838e-02 -3.303054445e-14
87 utls_sulfate     2.094333838e-02 -4.730103028e-14
88 utls_sulfate     2.094333838e-02 -6.296363170e-14
89 utls_sulfate     2.094333838e-02 -6.076400234e-14
90 utls_sulfate     2.094333838e-02 -5.573232847e-14
91 utls_sulfate     2.094333838e-02 -5.172522567e-14
92 utls_sulfate     2.094333838e-02 -5.042515884e-14
93 utls_sulfate     2.094333838e-02 -3.737618938e-14
94 utls_sulfate     2.094333838e-02 -2.387250553e-14
95 utls_sulfate     2.094333838e-02 -1.093396207e-14
96 utls_sulfate     2.094333838e-02 -7.281935471e-15
97 utls_sulfate     2.094333838e-02 -2.031740661e-14
98 utls_sulfate     2.094333838e-02 -3.827493877e-14
99 utls_sulfate     2.094333838e-02 -4.455366198e-14
100 utls_sulfate     2.094333838e-02 -5.228012034e-14
101 utls_sulfate     2.094333838e-02 -5.770839535e-14
102 utls_sulfate     2.094333838e-02 -6.225543085e-14
103 utls_sulfate     2.094333838e-02 -4.191227443e-14
104 utls_sulfate     2.094333838e-02 -1.558995988e-14
105 utls_sulfate     2.094333838e-02 1.188442790e-14
106 utls_sulfate     2.094333838e-02 2.952504777e-14
107 utls_sulfate     2.094333838e-02 2.012848438e-14
108 utls_sulfate     2.094333838e-02 1.008139969e-14
109 utls_sulfate     2.094333838e-02 1.760619645e-14
110 utls_sulfate     2.094333838e-02 3.449166950e-14
111 utls_sulfate     2.094333838e-02 4.458369438e-14
112 utls_sulfate     2.094333838e-02 4.682533658e-14
113 utls_sulfate     2.094333838e-02 2.253172692e-14
114 utls_sulfate     2.094333838e-02 -3.016629915e-15
115 utls_sulfate     2.094333838e-02 -1.539019563e-14
116 utls_sulfate     2.094333838e-02 -2.742180398e-14
117 utls_sulfate     2.094333838e-02 -4.582353377e-14
118 utls_sulfate     2.094333838e-02 -6.795199169e-14
119 utls_sulfate     2.094333838e-02 -7.219203534e-14
120 utls_sulfate     2.094333838e-02 -7.651957410e-14
121 utls_sulfate     2.094333838e-02 -7.174046513e-14
122 utls_sulfate     2.094333838e-02 -6.656676078e-14
123 utls_sulfate     2.094333838e-02 -4.280750017e-14
124 utls_sulfate     2.094333838e-02 -2.286614908e-14
125 utls_sulfate     2.094333838e-02 -1.526675921e-14
126 utls_sulfate     2.094333838e-02 -1.564899469e-14
127 utls_sulfate     2.094333838e-02 -1.530270051e-14
128 utls_sulfate     2.094333838e-02 -1.820912128e-14
129 utls_sulfate     2.094333838e-02 -2.346153870e-14
130 utls_sulfate     2.094333838e-02 -3.258477472e-14
131 utls_sulfate     2.094333838e-02 -3.440276493e-14
132 utls_sulfate     2.094333838e-02 -2.890374572e-14
133 utls_sulfate     2.094333838e-02 -2.779027009e-15
134 utls_sulfate     2.094333838e-02 2.021137164e-14
135 utls_sulfate     2.094333838e-02 1.651261593e-14
136 utls_sulfate     2.094333838e-02 6.052938099e-15
137 utls_sulfate     2.094333838e-02 2.325613660e-15
138 utls_sulfate     2.094333838e-02 3.844147223e-15
139 utls_sulfate     2.094333838e-02 7.456437811e-15
140 utls_sulfate     2.094333838e-02 1.706100539e-14
141 utls_sulfate     2.094333838e-02 3.376655509e-14
142 utls_sulfate     2.094333838e-02 4.993401526e-14
143 utls_sulfate     2.094333838e-02 4.619259619e-14
144 utls_sulfate     2.094333838e-02 4.070214218e-14
145 utls_sulfate     2.094333838e-02 3.303314653e-14
146 utls_sulfate     2.094333838e-02 2.450833590e-14
147 utls_sulfate     2.094333838e-02 1.391302438e-15
148 utls_sulfate     2.094333838e-02 -1.993229800e-14
149 utls_sulfate     2.094333838e-02 -2.549647776e-14
150 utls_sulfate     2.094333838e-02 -2.813092641e-14
151 utls_sulfate     2.094333838e-02 -3.092952327e-14
152 utls_sulfate     2.094333838e-02 -4.808111374e-14
153 utls_sulfate     2.094333838e-02 -7.883553836e-14
154 utls_sulfate     2.094333838e-02 -1.096012929e-13
155 utls_sulfate     2.094333838e-02 -9.567677596e-14
156 utls_sulfate     2.094333838e-02 -8.346443111e-14
157 utls_sulfate     2.094333838e-02 -8.411728345e-14
158 utls_sulfate     2.094333838e-02 -9.930982902e-14
159 utls_sulfate     2.094333838e-02 -1.027378595e-13
160 utls_sulfate     2.094333838e-02 -1.205224072e-13
161 utls_sulfate     2.094333838e-02 -1.399738615e-13
162 utls_sulfate     2.094333838e-02 -1.631717493e-13
163 utls_sulfate     2.094333838e-02 -1.373199243e-13
164 utls_sulfate     2.094333838e-02 -1.026143959e-13
165 utls_sulfate     2.094333838e-02 -4.511007453e-14
166 utls_sulfate     2.094333838e-02 7.238838435e-15
167 utls_sulfate     2.094333838e-02 3.849093895e-14
168 utls_sulfate     2.094333838e-02 3.633665634e-14
169 utls_sulfate     2.094333838e-02 -2.877873721e-14
170 utls_sulfate     2.094333838e-02 -9.978552273e-14
171 utls_sulfate     2.094333838e-02 -1.139630382e-13
172 utls_sulfate     2.094333838e-02 -1.137391776e-13
173 utls_sulfate     2.094333838e-02 -1.018046324e-13
174 utls_sulfate     2.094333838e-02 -1.026089749e-13
175 utls_sulfate     2.094333838e-02 -1.007233847e-13
176 utls_sulfate     2.094333838e-02 -1.083298490e-13
177 utls_sulfate     2.094333838e-02 -1.067112436e-13
178 utls_sulfate     2.094333838e-02 -1.191758281e-13
179 utls_sulfate     2.094333838e-02 -1.317636050e-13
180 utls_sulfate     2.094333838e-02 -1.535254671e-13
181 utls_sulfate     2.094333838e-02 -1.433463537e-13
182 utls_sulfate     2.094333838e-02 -1.354596773e-13
183 utls_sulfate     2.094333838e-02 -1.101691709e-13
184 utls_sulfate     2.094333838e-02 -8.698535056e-14
185 utls_sulfate     2.094333838e-02 -4.681056432e-14
186 utls_sulfate     2.094333838e-02 -1.857241032e-14
187 utls_sulfate     2.094333838e-02 -1.304091926e-14
188 utls_sulfate     2.094333838e-02 -1.761687584e-14
189 utls_sulfate     2.094333838e-02 -1.785928989e-14
190 utls_sulfate     2.094333838e-02 -2.812049096e-14
191 utls_sulfate     2.094333838e-02 -5.570052069e-14
192 utls_sulfate     2.094333838e-02 -7.753536311e-14
193 utls_sulfate     2.094333838e-02 -5.109511447e-14
194 utls_sulfate     2.094333838e-02 -2.251642612e-14
195 utls_sulfate     2.094333838e-02 -2.125444189e-14
196 utls_sulfate     2.094333838e-02 -3.167457345e-14
197 utls_sulfate     2.094333838e-02 -2.758528811e-14
198 utls_sulfate     2.094333838e-02 -2.812310660e-14
199 utls_sulfate     2.094333838e-02 -4.330292635e-14
200 utls_sulfate     2.094333838e-02 -6.834506919e-14
201 utls_sulfate     2.094333838e-02 -8.325767376e-14
202 utls_sulfate     2.094333838e-02 -9.763979176e-14
203 utls_sulfate     2.094333838e-02 -9.462489657e-14
204 utls_sulfate     2.094333838e-02 -9.813298178e-14
205 utls_sulfate     2.094333838e-02 -9.789709326e-14
206 utls_sulfate     2.094333838e-02 -1.103626671e-13
207 utls_sulfate     2.094333838e-02 -1.095444671e-13
208 utls_sulfate     2.094333838e-02 -1.000948388e-13
209 utls_sulfate     2.094333838e-02 -4.263140540e-14
210 utls_sulfate     2.094333838e-02 1.290039310e-14
211 utls_sulfate     2.094333838e-02 2.324617549e-14
212 utls_sulfate     2.094333838e-02 -7.093223307e-15
213 utls_sulfate     2.094333838e-02 -8.425768763e-14
214 utls_sulfate     2.094333838e-02 -1.529527034e-13
215 utls_sulfate     2.094333838e-02 -1.293972965e-13
216 utls_sulfate     2.094333838e-02 -9.893566408e-14
217 utls_sulfate     2.094333838e-02 -9.980384236e-14
218 utls_sulfate     2.094333838e-02 -1.318752914e-13
219 utls_sulfate     2.094333838e-02 -1.564395747e-13
220 utls_sulfate     2.094333838e-02 -1.900013388e-13
0 mixture          1.000000000e+00 1.000000000e+00
1 mixture          1.000000000e+00 1.899757216e+00
2 mixture          1.000000000e+00 1.978442010e+00
3 mixture          1.000000000e+00 1.492811158e+00
4 mixture          1.000000000e+00 1.091742497e+00
5 mixture          1.000000000e+00 7.527328064e-01
6 mixture          1.000000000e+00 5.426597573e-01
7 mixture          1.000000000e+00 3.922794164e-01
8 mixture          1.000000000e+00 2.981874799e-01
9 mixture          1.000000000e+00 2.250415582e-01
10 mixture          1.000000000e+00 1.811500296e-01
11 mixture          1.000000000e+00 1.381372525e-01
12 mixture          1.000000000e+00 1.170455306e-01
13 mixture          1.000000000e+00 8.851763268e-02
14 mixture          1.000000000e+00 7.807324088e-02
15 mixture          1.000000000e+00 5.836148357e-02
16 mixture          1.000000000e+00 5.288761354e-02
17 mixture          1.000000000e+00 3.921763981e-02
18 mixture          1.000000000e+00 3.575586942e-02
19 mixture          1.000000000e+00 2.696495945e-02
20 mixture          1.000000000e+00 2.487866485e-02
21 mixture          1.000000000e+00 1.904210184e-02
22 mixture          1.000000000e+00 1.727803014e-02
23 mixture          1.000000000e+00 1.355778255e-02
24 mixture          1.000000000e+00 1.219160132e-02
25 mixture          1.000000000e+00 9.804239737e-03
26 mixture          1.000000000e+00 8.767459710e-03
27 mixture          1.000000000e+00 7.206117650e-03
28 mixture          1.000000000e+00 6.391585442e-03
29 mixture          1.000000000e+00 5.298204869e-03
30 mixture          1.000000000e+00 4.634608048e-03
31 mixture          1.000000000e+00 3.870402419e-03
32 mixture          1.000000000e+00 3.458044905e-03
33 mixture          1.000000000e+00 2.913126403e-03
34 mixture          1.000000000e+00 2.574634745e-03
35 mixture          1.000000000e+00 2.161322433e-03
36 mixture          1.000000000e+00 1.931773489e-03
37 mixture          1.000000000e+00 1.642845633e-03
38 mixture          1.000000000e+00 1.472536366e-03
39 mixture          1.000000000e+00 1.251637172e-03
40 mixture          1.000000000e+00 1.122571590e-03
41 mixture          1.000000000e+00 9.526857398e-04
42 mixture          1.000000000e+00 8.563039793e-04
43 mixture          1.000000000e+00 7.352975660e-04
44 mixture          1.000000000e+00 6.631927149e-04
45 mixture          1.000000000e+00 5.736839208e-04
46 mixture          1.000000000e+00 5.178185753e-04
47 mixture          1.000000000e+00 4.501370896e-04
48 mixture          1.000000000e+00 4.065730565e-04
49 mixture          1.000000000e+00 3.546819991e-04
50 mixture          1.000000000e+00 3.205508867e-04
51 mixture          1.000000000e+00 2.809227640e-04
52 mixture          1.000000000e+00 2.537870903e-04
53 mixture          1.000000000e+00 2.233592064e-04
54 mixture          1.000000000e+00 2.018550959e-04
55 mixture          1.000000000e+00 1.782336841e-04
56 mixture          1.000000000e+00 1.612680194e-04
57 mixture          1.000000000e+00 1.427903611e-04
58 mixture          1.000000000e+00 1.294031113e-04
59 mixture          1.000000000e+00 1.148770815e-04
60 mixture          1.000000000e+00 1.042677944e-04
61 mixture          1.000000000e+00 9.280906523e-05
62 mixture          1.000000000e+00 8.435671942e-05
63 mixture          1.000000000e+00 7.529247438e-05
64 mixture          1.000000000e+00 6.853325072e-05
65 mixture          1.000000000e+00 6.134696701e-05
66 mixture          1.000000000e+00 5.592734745e-05
67 mixture          1.000000000e+00 5.021444916e-05
68 mixture          1.000000000e+00 4.584292883e-05
69 mixture          1.000000000e+00 4.127168950e-05
70 mixture          1.000000000e+00 3.772045605e-05
71 mixture          1.000000000e+00 3.402611680e-05
72 mixture          1.000000000e+00 3.113404875e-05
73 mixture          1.000000000e+00 2.813998541e-05
74 mixture          1.000000000e+00 2.577964279e-05
75 mixture          1.000000000e+00 2.334088538e-05
76 mixture          1.000000000e+00 2.139514953e-05
77 mixture          1.000000000e+00 1.938965358e-05
78 mixture          1.000000000e+00 1.778215409e-05
79 mixture          1.000000000e+00 1.613814800e-05
80 mixture          1.000000000e+00 1.481301372e-05
81 mixture          1.000000000e+00 1.347157736e-05
82 mixture          1.000000000e+00 1.237788431e-05
83 mixture          1.000000000e+00 1.127731444e-05
84 mixture          1.000000000e+00 1.037306881e-05
85 mixture          1.000000000e+00 9.464942167e-06
86 mixture          1.000000000e+00 8.714889912e-06
87 mixture          1.000000000e+00 7.960937286e-06
88 mixture          1.000000000e+00 7.333839390e-06
89 mixture          1.000000000e+00 6.705104683e-06
90 mixture          1.000000000e+00 6.180187993e-06
91 mixture          1.000000000e+00 5.657544668e-06
92 mixture          1.000000000e+00 5.217430758e-06
93 mixture          1.000000000e+00 4.782664515e-06
94 mixture          1.000000000e+00 4.413688677e-06
95 mixture          1.000000000e+00 4.050134396e-06
96 mixture          1.000000000e+00 3.739351641e-06
97 mixture          1.000000000e+00 3.433109756e-06
98 mixture          1.000000000e+00 3.170466823e-06
99 mixture          1.000000000e+00 2.912920804e-06
100 mixture          1.000000000e+00 2.691046776e-06
101 mixture          1.000000000e+00 2.474229845e-06
102 mixture          1.000000000e+00 2.286538204e-06
103 mixture          1.000000000e+00 2.103725478e-06
104 mixture          1.000000000e+00 1.944767152e-06
105 mixture          1.000000000e+00 1.789765184e-06
106 mixture          1.000000000e+00 1.654388535e-06
107 mixture          1.000000000e+00 1.522772470e-06
108 mixture          1.000000000e+00 1.407622244e-06
109 mixture          1.000000000e+00 1.296053130e-06
110 mixture          1.000000000e+00 1.198006489e-06
111 mixture          1.000000000e+00 1.103175332e-06
112 mixture          1.000000000e+00 1.019542971e-06
113 mixture          1.000000000e+00 9.387255906e-07
114 mixture          1.000000000e+00 8.672148482e-07
115 mixture          1.000000000e+00 7.982358492e-07
116 mixture          1.000000000e+00 7.370386030e-07
117 mixture          1.000000000e+00 6.781953886e-07
118 mixture          1.000000000e+00 6.258449795e-07
119 mixture          1.000000000e+00 5.755995519e-07
120 mixture          1.000000000e+00 5.307604143e-07
121 mixture          1.000000000e+00 4.877351331e-07
122 mixture          1.000000000e+00 4.492545420e-07
123 mixture          1.000000000e+00 4.123943015e-07
124 mixture          1.000000000e+00 3.793960762e-07
125 mixture          1.000000000e+00 3.478639719e-07
126 mixture          1.000000000e+00 3.196003536e-07
127 mixture          1.000000000e+00 2.926485241e-07
128 mixture          1.000000000e+00 2.684690652e-07
129 mixture          1.000000000e+00 2.454416723e-07
130 mixture          1.000000000e+00 2.247615048e-07
131 mixture          1.000000000e+00 2.050809444e-07
132 mixture          1.000000000e+00 1.873880520e-07
133 mixture          1.000000000e+00 1.705690868e-07
134 mixture          1.000000000e+00 1.554323503e-07
135 mixture          1.000000000e+00 1.410670561e-07
136 mixture          1.000000000e+00 1.281322336e-07
137 mixture          1.000000000e+00 1.158916575e-07
138 mixture          1.000000000e+00 1.048904178e-07
139 mixture          1.000000000e+00 9.452501002e-08
140 mixture          1.000000000e+00 8.523839394e-08
141 mixture          1.000000000e+00 7.651497857e-08
142 mixture          1.000000000e+00 6.870647073e-08
143 mixture          1.000000000e+00 6.136739618e-08
144 mixture          1.000000000e+00 5.477814978e-08
145 mixture          1.000000000e+00 4.857294801e-08
146 mixture          1.000000000e+00 4.302248639e-08
147 mixture          1.000000000e+00 3.786300400e-08
148 mixture          1.000000000e+00 3.331768368e-08
149 mixture          1.000000000e+00 2.911630989e-08
150 mixture          1.000000000e+00 2.539951505e-08
151 mixture          1.000000000e+00 2.194324003e-08
152 mixture          1.000000000e+00 1.889975235e-08
153 mixture          1.000000000e+00 1.610666585e-08
154 mixture          1.000000000e+00 1.368576166e-08
155 mixture          1.000000000e+00 1.148433898e-08
156 mixture          1.000000000e+00 9.591260548e-09
157 mixture          1.000000000e+00 7.883140777e-09
158 mixture          1.000000000e+00 6.434926378e-09
159 mixture          1.000000000e+00 5.149969929e-09
160 mixture          1.000000000e+00 4.082877781e-09
161 mixture          1.000000000e+00 3.157031251e-09
162 mixture          1.000000000e+00 2.408966673e-09
163 mixture          1.000000000e+00 1.780919382e-09
164 mixture          1.000000000e+00 1.293954176e-09
165 mixture          1.000000000e+00 9.048988289e-10
166 mixture          1.000000000e+00 6.208263319e-10
167 mixture          1.000000000e+00 4.077405264e-10
168 mixture          1.000000000e+00 2.625938640e-10
169 mixture          1.000000000e+00 1.608352023e-10
170 mixture          1.000000000e+00 9.681393551e-11
171 mixture          1.000000000e+00 5.534412933e-11
172 mixture          1.000000000e+00 3.121027570e-11
173 mixture          1.000000000e+00 1.656192938e-11
174 mixture          1.000000000e+00 8.754374987e-12
175 mixture          1.000000000e+00 4.245418570e-12
176 mixture          1.000000000e+00 2.087516448e-12
177 mixture          1.000000000e+00 8.936818904e-13
178 mixture          1.000000000e+00 3.418925914e-13
179 mixture          1.000000000e+00 5.584227396e-14
180 mixture          1.000000000e+00 -7.977471409e-14
181 mixture          1.000000000e+00 -1.222850486e-13
182 mixture          1.000000000e+00 -1.383228021e-13
183 mixture          1.000000000e+00 -1.216027860e-13
184 mixture          1.000000000e+00 -1.051603373e-13
185 mixture          1.000000000e+00 -6.629995817e-14
186 mixture          1.000000000e+00 -3.889073308e-14
187 mixture          1.000000000e+00 -3.368350921e-14
188 mixture          1.000000000e+00 -3.829320498e-14
189 mixture          1.000000000e+00 -3.448136182e-14
190 mixture          1.000000000e+00 -4.150796280e-14
191 mixture          1.000000000e+00 -6.687036223e-14
192 mixture          1.000000000e+00 -9.097146429e-14
193 mixture          1.000000000e+00 -6.085957329e-14
194 mixture          1.000000000e+00 -3.394041563e-14
195 mixture          1.000000000e+00 -3.572651566e-14
196 mixture          1.000000000e+00 -4.983462929e-14
197 mixture          1.000000000e+00 -4.461712553e-14
198 mixture          1.000000000e+00 -4.509662490e-14
199 mixture          1.000000000e+00 -5.988095576e-14
200 mixture          1.000000000e+00 -8.649480294e-14
201 mixture          1.000000000e+00 -9.821450246e-14
202 mixture          1.000000000e+00 -1.142306045e-13
203 mixture          1.000000000e+00 -1.090722854e-13
204 mixture          1.000000000e+00 -1.143233699e-13
205 mixture          1.000000000e+00 -1.129612109e-13
206 mixture          1.000000000e+00 -1.270388988e-13
207 mixture          1.000000000e+00 -1.256219809e-13
208 mixture          1.000000000e+00 -1.223289443e-13
209 mixture          1.000000000e+00 -6.537984922e-14
210 mixture          1.000000000e+00 -1.375367478e-14
211 mixture          1.000000000e+00 -5.733601689e-15
212 mixture          1.000000000e+00 -3.380741750e-14
213 mixture          1.000000000e+00 -1.082066153e-13
214 mixture          1.000000000e+00 -1.801025149e-13
215 mixture          1.000000000e+00 -1.502915613e-13
216 mixture          1.000000000e+00 -1.228569585e-13
217 mixture          1.000000000e+00 -1.247922323e-13
218 mixture          1.000000000e+00 -1.615846354e-13
219 mixture          1.000000000e+00 -1.818747826e-13
220 mixture          1.000000000e+00 -2.156306463e-13
